date,nav,cash,transaction_costs,n_positions,returns
2017-10-16,9946204.890428213,10164712.184128214,0.0,8,-0.0011664129106491172
2017-10-17,9930073.474128213,10164712.184128214,0.0,8,-0.0016218664784921621
2017-10-18,9940744.635428213,10164712.184128214,0.0,8,0.0010746306487865454
2017-10-19,9943350.441728214,10164712.184128214,0.0,8,0.0002621339140644885
2017-10-20,9943211.473686514,6164181.551686515,7349.234741700001,8,-1.3975977464886213e-05
2017-10-23,9962281.927586515,6164181.551686515,0.0,8,0.0019179370719879518
2017-10-24,9939407.861886514,6164181.551686515,0.0,8,-0.0022960668917288984
2017-10-25,9926790.545886517,6164181.551686515,0.0,8,-0.001269423307235451
2017-10-26,9922570.015686516,6164181.551686515,0.0,8,-0.0004251656344003152
2017-10-27,9921479.248754514,5774660.821854514,3408.0016320000004,8,-0.00010992786448238423
2017-10-30,9926739.706954515,5774660.821854514,0.0,8,0.0005302090613816812
2017-10-31,9924312.612354515,5774660.821854514,0.0,8,-0.0002445006791402804
2017-11-01,9922922.583154514,5774660.821854514,0.0,8,-0.00014006302041214003
2017-11-02,9912508.625054512,5774660.821854514,0.0,8,-0.001049484969043446
2017-11-03,9928719.373491911,6121995.7038919125,4891.2217626,8,0.0016353830347672904
2017-11-06,9917501.706891913,6121995.7038919125,0.0,8,-0.001129820088373923
2017-11-07,9929871.091991913,6121995.7038919125,0.0,8,0.0012472279275135278
2017-11-08,9915423.219291914,6121995.7038919125,0.0,8,-0.0014549909627377122
2017-11-09,9922164.729791913,6121995.7038919125,0.0,8,0.00067990143747787
2017-11-10,9920949.459673112,5665576.288973113,4449.4365188,8,-0.00012248034092321447
2017-11-13,9910525.875973111,5665576.288973113,0.0,8,-0.0010506639250982275
2017-11-14,9910651.807073114,5665576.288973113,0.0,8,1.2706803007134226e-05
2017-11-15,9928205.801773114,5665576.288973113,0.0,8,0.0017712250457100343
2017-11-16,9940052.88527311,5665576.288973113,0.0,8,0.0011932753748800096
2017-11-17,9948706.728208011,7236228.350008013,4065.6052651000005,8,0.0008706033091354648
2017-11-20,9965476.845608013,7236228.350008013,0.0,8,0.001685658031556292
2017-11-21,9986757.383108012,7236228.350008013,0.0,8,0.0021354259138515186
2017-11-22,9989523.162708012,7236228.350008013,0.0,8,0.0002769447072659137
2017-11-23,10003078.216908015,7236228.350008013,0.0,8,0.0013569270503928088
2017-11-24,9997285.42208541,6657193.030485412,1398.5385226,8,-0.0005791012223431702
2017-11-27,9969368.260185413,6657193.030485412,0.0,8,-0.002792474228886621
2017-11-28,9966042.380485412,6657193.030485412,0.0,8,-0.00033360987508945783
2017-11-29,9964025.88498541,6657193.030485412,0.0,8,-0.00020233663705371274
2017-11-30,9922818.596885415,6657193.030485412,0.0,8,-0.004135606287624105
2017-12-01,9941341.425101014,7305173.184101013,5129.578384400001,8,0.0018666901984294437
2017-12-04,9916330.532001013,7305173.184101013,0.0,8,-0.0025158469094372915
2017-12-05,9903952.007401012,7305173.184101013,0.0,8,-0.001248296893700207
2017-12-06,9896400.981301013,7305173.184101013,0.0,8,-0.0007624255544005365
2017-12-07,9889474.626801014,7305173.184101013,0.0,8,-0.0006998862023767094
2017-12-08,9880793.758429212,4149354.5236292128,5162.0196718,8,-0.0008777886287585357
2017-12-11,9896319.723729214,4149354.5236292128,0.0,8,0.0015713277373849976
2017-12-12,9890243.637529213,4149354.5236292128,0.0,8,-0.0006139743227405736
2017-12-13,9887148.75292921,4149354.5236292128,0.0,8,-0.00031292298889973313
2017-12-14,9871816.795829214,4149354.5236292128,0.0,8,-0.0015506955021238333
2017-12-15,9854889.126617115,3872922.940317113,3859.6992121000003,8,-0.00171474709895858
2017-12-18,9870357.342417115,3872922.940317113,0.0,8,0.0015695981559267214
2017-12-19,9865134.303817112,3872922.940317113,0.0,8,-0.0005291640838126499
2017-12-20,9851571.228717113,3872922.940317113,0.0,8,-0.0013748495136808314
2017-12-21,9843264.172217116,3872922.940317113,0.0,8,-0.0008432214828617557
2017-12-22,9832436.879065413,3381388.1250654133,2473.6477517,8,-0.0010999697826116206
2017-12-25,9842857.425265413,3381388.1250654133,0.0,8,0.0010598131804118172
2017-12-26,9862850.647565413,3381388.1250654133,0.0,8,0.002031241684826268
2017-12-27,9872591.168165412,3381388.1250654133,0.0,8,0.000987596887356501
2017-12-28,9891113.235365411,3381388.1250654133,0.0,8,0.001876110018586008
2017-12-29,9897828.918159612,1885293.2860596133,3931.2038058,8,0.0006789612690094593
2018-01-01,9905218.945259614,1885293.2860596133,0.0,8,0.0007466311209363141
2018-01-02,9876646.218659615,1885293.2860596133,0.0,8,-0.0028846133293876086
2018-01-03,9868726.314059613,1885293.2860596133,0.0,8,-0.0008018819774103791
2018-01-04,9859696.474759612,1885293.2860596133,0.0,8,-0.0009149954120357684
2018-01-05,9846867.972902816,3460219.4575028135,4992.358156800001,8,-0.0013011051495993575
2018-01-08,9856923.056902813,3460219.4575028135,0.0,8,0.001021145406607138
2018-01-09,9816888.262202812,3460219.4575028135,0.0,8,-0.0040615914792967445
2018-01-10,9827123.188002815,3460219.4575028135,0.0,8,0.0010425835077914059
2018-01-11,9850743.302102812,3460219.4575028135,0.0,8,0.002403563448643009
2018-01-12,9845972.981888212,6148465.446988214,5058.1473146,8,-0.00048425992519585126
2018-01-15,9854554.017088214,6148465.446988214,0.0,8,0.0008715273966104498
2018-01-16,9827362.780588213,6148465.446988214,0.0,8,-0.0027592559189233423
2018-01-17,9816667.426088216,6148465.446988214,0.0,8,-0.0010883239724419624
2018-01-18,9794765.203588212,6148465.446988214,0.0,8,-0.0022311260582993375
2018-01-19,9763364.370129015,1228623.614329014,7636.0884592,8,-0.0032058791412062915
2018-01-22,9772599.384429013,1228623.614329014,0.0,8,0.0009458844256855503
2018-01-23,9785996.774229014,1228623.614329014,0.0,8,0.0013709136405761768
2018-01-24,9805160.552129013,1228623.614329014,0.0,8,0.0019582857364581763
2018-01-25,9823973.266029013,1228623.614329014,0.0,8,0.0019186543453300064
2018-01-26,9819150.439103512,5424711.589603514,7456.125825499999,8,-0.0004909242721758966
2018-01-29,9815491.611803513,5424711.589603514,0.0,8,-0.0003726215748185435
2018-01-30,9835779.735403514,5424711.589603514,0.0,8,0.0020669493085403445
2018-01-31,9838422.218003515,5424711.589603514,0.0,8,0.00026866020499527465
2018-02-01,9792254.710803514,5424711.589603514,0.0,8,-0.004692572261791983
2018-02-02,9788112.476334414,3408583.863134414,3849.1745691,8,-0.0004230113075521791
2018-02-05,9808537.444134416,3408583.863134414,0.0,8,0.002086711595252533
2018-02-06,9783592.416034414,3408583.863134414,0.0,8,-0.0025431954806799384
2018-02-07,9766392.085734412,3408583.863134414,0.0,8,-0.001758079197147655
2018-02-08,9768653.885434413,3408583.863134414,0.0,8,0.00023159009797546481
2018-02-09,9786711.397138814,7052700.7529388135,7184.5381956,8,0.0018485158667895796
2018-02-12,9784971.691138813,7052700.7529388135,0.0,8,-0.00017776206218866886
2018-02-13,9790608.768638814,7052700.7529388135,0.0,8,0.0005760954326627932
2018-02-14,9781007.983538816,7052700.7529388135,0.0,8,-0.0009806116582607993
2018-02-15,9797490.007138815,7052700.7529388135,0.0,8,0.0016851048100294808
2018-02-16,9784569.166718315,8345120.152718314,8214.4557205,8,-0.0013187908751205457
2018-02-19,9806593.596018316,8345120.152718314,0.0,8,0.0022509350104975567
2018-02-20,9789249.112018313,8345120.152718314,0.0,8,-0.0017686553266615945
2018-02-21,9796698.851418315,8345120.152718314,0.0,8,0.0007610123426990967
2018-02-22,9824527.674318312,8345120.152718314,0.0,8,0.0028406326786261094
2018-02-23,9809235.731122117,7912568.451722116,4513.1545962,8,-0.0015565067047618175
2018-02-26,9798218.687422115,7912568.451722116,0.0,8,-0.001123129671055656
2018-02-27,9809097.668822117,7912568.451722116,0.0,8,0.0011103019586578
2018-02-28,9801222.405622115,7912568.451722116,0.0,8,-0.0008028529703637544
2018-03-01,9833565.209322117,7912568.451722116,0.0,8,0.0032998744811105762
2018-03-02,9837971.552100014,7569857.001800015,2610.0822221000003,8,0.0004480920890950202
2018-03-05,9809596.578300012,7569857.001800015,0.0,8,-0.0028842301128574332
2018-03-06,9818323.263100015,7569857.001800015,0.0,8,0.0008896068997685802
2018-03-07,9832714.945600014,7569857.001800015,0.0,8,0.0014657983969714738
2018-03-08,9841675.700900014,7569857.001800015,0.0,8,0.0009113205609616593
2018-03-09,9825003.538967112,4371731.812567114,6678.5719329,8,-0.0016940369139960554
2018-03-12,9832391.618467115,4371731.812567114,0.0,8,0.0007519671082765189
2018-03-13,9839621.755767113,4371731.812567114,0.0,8,0.0007353386216246705
2018-03-14,9841767.151667114,4371731.812567114,0.0,8,0.00021803641981921196
2018-03-15,9836355.275367113,4371731.812567114,0.0,8,-0.000549888675133392
2018-03-16,9808940.984592514,3004809.030792514,2699.8305746,8,-0.0027870374754815908
2018-03-19,9810703.716592511,3004809.030792514,0.0,8,0.00017970665770805638
2018-03-20,9795737.490692513,3004809.030792514,0.0,8,-0.0015254997329789965
2018-03-21,9783246.269792518,3004809.030792514,0.0,8,-0.0012751690122223547
2018-03-22,9798819.286192516,3004809.030792514,0.0,8,0.0015918045984473217
2018-03-23,9813142.412205013,5029592.118605014,5448.2752875,8,0.0014617195801007732
2018-03-26,9795271.837505013,5029592.118605014,0.0,8,-0.0018210858407367025
2018-03-27,9801452.870505016,5029592.118605014,0.0,8,0.0006310220994927285
2018-03-28,9801687.900005013,5029592.118605014,0.0,8,2.3979047096611694e-05
2018-03-29,9822888.665005013,5029592.118605014,0.0,8,0.0021629708287274063
2018-03-30,9822301.566013513,5471624.7450135145,2448.7930915,8,-5.9768466438181456e-05
2018-04-02,9818689.539113516,5471624.7450135145,0.0,8,-0.0003677373246709914
2018-04-03,9802398.261313517,5471624.7450135145,0.0,8,-0.0016592110113169412
2018-04-04,9793055.072913514,5471624.7450135145,0.0,8,-0.0009531533152327132
2018-04-05,9780297.574813513,5471624.7450135145,0.0,8,-0.0013027087058140596
2018-04-06,9782706.470832316,4815426.086732315,7021.619281199999,8,0.00024630089221489015
2018-04-09,9798459.828632312,4815426.086732315,0.0,8,0.0016103271468856928
2018-04-10,9793785.822932314,4815426.086732315,0.0,8,-0.0004770143248779002
2018-04-11,9789863.643732315,4815426.086732315,0.0,8,-0.0004004763092547714
2018-04-12,9759881.048932314,4815426.086732315,0.0,8,-0.0030626161804814256
2018-04-13,9741758.438388715,3065832.787988715,5310.0141436,8,-0.0018568474813104308
2018-04-16,9737691.889088718,3065832.787988715,0.0,8,-0.0004174348322959487
2018-04-17,9747149.561788715,3065832.787988715,0.0,8,0.0009712437821733921
2018-04-18,9738350.342888713,3065832.787988715,0.0,8,-0.000902747910476065
2018-04-19,9725148.945488716,3065832.787988715,0.0,8,-0.0013556092084566762
2018-04-20,9718822.200153414,1671601.530553414,4526.3031353,8,-0.0006505551093113349
2018-04-23,9753829.525953414,1671601.530553414,0.0,8,0.003602013194504927
2018-04-24,9731847.415753413,1671601.530553414,0.0,8,-0.0022536902189554953
2018-04-25,9737117.888853412,1671601.530553414,0.0,8,0.0005415696398474168
2018-04-26,9763478.638253413,1671601.530553414,0.0,8,0.0027072435294408503
2018-04-27,9790239.766562214,2824643.434862214,4195.3988911999995,8,0.0027409419634463195
2018-04-30,9775290.633462213,2824643.434862214,0.0,8,-0.0015269424913431084
2018-05-01,9779207.771662215,2824643.434862214,0.0,8,0.000400718336352357
2018-05-02,9786614.189762216,2824643.434862214,0.0,8,0.0007573638144251493
2018-05-03,9777476.345462214,2824643.434862214,0.0,8,-0.0009337084432694542
2018-05-04,9779715.127676615,5487519.974376614,4824.5884856,8,0.0002289734216989192
2018-05-07,9782193.775576614,5487519.974376614,0.0,8,0.0002534478630142889
2018-05-08,9783109.87647662,5487519.974376614,0.0,8,9.364984184756509e-05
2018-05-09,9768356.278576616,5487519.974376614,0.0,8,-0.001508068302031207
2018-05-10,9781913.282876613,5487519.974376614,0.0,8,0.001387849082627124
2018-05-11,9789428.902375516,5818233.998475514,5184.8556011,8,0.0007683179436950294
2018-05-14,9800346.858575512,5818233.998475514,0.0,8,0.0011152801975349291
2018-05-15,9795586.541275516,5818233.998475514,0.0,8,-0.0004857294714860627
2018-05-16,9769230.331575517,5818233.998475514,0.0,8,-0.002690620882061845
2018-05-17,9763713.856075514,5818233.998475514,0.0,8,-0.0005646786197857079
2018-05-18,9780773.082075715,6056063.230075715,4533.0751998,8,0.001747206672754631
2018-05-21,9782711.030075712,6056063.230075715,0.0,8,0.00019813852992345282
2018-05-22,9777147.572875716,6056063.230075715,0.0,8,-0.0005687030091037215
2018-05-23,9794180.662275715,6056063.230075715,0.0,8,0.001742132792109441
2018-05-24,9798520.800875718,6056063.230075715,0.0,8,0.0004431344233539747
2018-05-25,9793395.661822114,3581611.4287221157,5728.565353600001,8,-0.0005230523216469551
2018-05-28,9802465.844022116,3581611.4287221157,0.0,8,0.0009261529415542924
2018-05-29,9854866.507822117,3581611.4287221157,0.0,8,0.005345661452312633
2018-05-30,9813672.522822116,3581611.4287221157,0.0,8,-0.004180065246678355
2018-05-31,9820833.294922115,3581611.4287221157,0.0,8,0.0007296730233607995
2018-06-01,9814482.576288015,4927322.655988014,5753.051634099999,8,-0.0006466578184749494
2018-06-04,9811193.778288014,4927322.655988014,0.0,8,-0.0003350964224997366
2018-06-05,9852718.652388014,4927322.655988014,0.0,8,0.004232397712079949
2018-06-06,9832493.995088017,4927322.655988014,0.0,8,-0.0020526981449019432
2018-06-07,9835814.940788016,4927322.655988014,0.0,8,0.0003377521208411949
2018-06-08,9822751.594263516,3771108.615263514,7700.5024245,8,-0.0013281407390379751
2018-06-11,9792770.598763514,3771108.615263514,0.0,8,-0.0030521992959193778
2018-06-12,9761110.951663513,3771108.615263514,0.0,8,-0.0032329611707639927
2018-06-13,9741427.672163513,3771108.615263514,0.0,8,-0.0020164999248006854
2018-06-14,9793290.845263513,3771108.615263514,0.0,8,0.005323980718781263
2018-06-15,9765174.257092912,3901100.9851929126,6491.342670600001,8,-0.0028710051212458287
2018-06-18,9746522.337292913,3901100.9851929126,0.0,8,-0.0019100447476859683
2018-06-19,9790597.930392912,3901100.9851929126,0.0,8,0.004522186639982717
2018-06-20,9769963.340092912,3901100.9851929126,0.0,8,-0.002107592452136542
2018-06-21,9791881.55589291,3901100.9851929126,0.0,8,0.002243428663652569
2018-06-22,9795551.365028914,4241742.868028913,4263.985564,8,0.00037478079315556023
2018-06-25,9804386.645028913,4241742.868028913,0.0,8,0.0009019686254254644
2018-06-26,9781554.609028915,4241742.868028913,0.0,8,-0.0023287572008978685
2018-06-27,9776615.18452891,4241742.868028913,0.0,8,-0.0005049733603128548
2018-06-28,9779925.679328913,4241742.868028913,0.0,8,0.00033861359351061715
2018-06-29,9786792.117476813,2648526.9429768124,4550.533152100001,8,0.0007020951255707342
2018-07-02,9782611.449676815,2648526.9429768124,0.0,8,-0.0004271744765613761
2018-07-03,9776323.540476812,2648526.9429768124,0.0,8,-0.0006427638706033578
2018-07-04,9779656.731876813,2648526.9429768124,0.0,8,0.00034094528338801666
2018-07-05,9787441.386676813,2648526.9429768124,0.0,8,0.0007960049123836299
2018-07-06,9754599.056499612,4518866.160699612,6145.210677200001,8,-0.003355558299629524
2018-07-09,9727602.688799612,4518866.160699612,0.0,8,-0.002767552776247739
2018-07-10,9707465.61939961,4518866.160699612,0.0,8,-0.0020700957927883845
2018-07-11,9724695.374699613,4518866.160699612,0.0,8,0.0017748973805862267
2018-07-12,9716182.791499613,4518866.160699612,0.0,8,-0.0008753573116693225
2018-07-13,9715190.790915713,3183898.099215711,4005.2913839,8,-0.00010209776876246579
2018-07-16,9720337.32941571,3183898.099215711,0.0,8,0.0005297413721210287
2018-07-17,9697961.18051571,3183898.099215711,0.0,8,-0.0023019930421843693
2018-07-18,9686406.89261571,3183898.099215711,0.0,8,-0.0011914141214768303
2018-07-19,9695303.67491571,3183898.099215711,0.0,8,0.0009184811663014436
2018-07-20,9667310.22449251,1893353.0656925114,3278.5215231999996,8,-0.0028873206411910157
2018-07-23,9643316.738992512,1893353.0656925114,0.0,8,-0.002481919473237726
2018-07-24,9601924.953592509,1893353.0656925114,0.0,8,-0.004292276871155409
2018-07-25,9611483.68659251,1893353.0656925114,0.0,8,0.0009955017401406252
2018-07-26,9608733.464292513,1893353.0656925114,0.0,8,-0.00028613920490061506
2018-07-27,9596727.36900261,2012973.0677026114,2374.6934899000003,8,-0.00124949821269571
2018-07-30,9585641.867802612,2012973.0677026114,0.0,8,-0.0011551334922573764
2018-07-31,9581524.656202609,2012973.0677026114,0.0,8,-0.00042951861302409355
2018-08-01,9567420.308702612,2012973.0677026114,0.0,8,-0.00147203581956723
2018-08-02,9575648.414702611,2012973.0677026114,0.0,8,0.0008600130165197228
2018-08-03,9597751.248446614,4640997.864346611,6605.972356,8,0.0023082336346085253
2018-08-06,9590956.128746612,4640997.864346611,0.0,8,-0.0007079908120249945
2018-08-07,9597558.910346612,4640997.864346611,0.0,8,0.0006884383070224764
2018-08-08,9629669.74674661,4640997.864346611,0.0,8,0.0033457295443513058
2018-08-09,9644839.206346612,4640997.864346611,0.0,8,0.0015752834727407183
2018-08-10,9622484.03054231,6537895.304842311,6617.0110042999995,8,-0.002317838102432246
2018-08-13,9612335.98244231,6537895.304842311,0.0,8,-0.0010546183363661088
2018-08-14,9599951.423642311,6537895.304842311,0.0,8,-0.0012884026133315185
2018-08-15,9583594.82304231,6537895.304842311,0.0,8,-0.0017038211838986683
2018-08-16,9594677.59124231,6537895.304842311,0.0,8,0.001156431214449194
2018-08-17,9615727.31705631,7073478.875156312,4183.787686,8,0.0021938961068597163
2018-08-20,9639278.503256312,7073478.875156312,0.0,8,0.002449236071641492
2018-08-21,9648626.001156313,7073478.875156312,0.0,8,0.0009697300370399287
2018-08-22,9651310.101856312,7073478.875156312,0.0,8,0.0002781847591228903
2018-08-23,9650844.575956313,7073478.875156312,0.0,8,-4.823447750468279e-05
2018-08-24,9642672.222315812,8617383.062415812,6284.6534405,8,-0.0008468019121208314
2018-08-27,9604819.59191581,8617383.062415812,0.0,8,-0.003925533247142843
2018-08-28,9630962.95381581,8617383.062415812,0.0,8,0.0027219003594824986
2018-08-29,9615979.969015813,8617383.062415812,0.0,8,-0.0015557099401012353
2018-08-30,9609633.535615811,8617383.062415812,0.0,8,-0.0006599882092569453
2018-08-31,9622667.874511614,10336909.182411615,3109.5522042000002,8,0.00135638251422332
2018-09-03,9596379.204011615,10336909.182411615,0.0,8,-0.002731952390213177
2018-09-04,9603614.738811616,10336909.182411615,0.0,8,0.0007539859197076559
2018-09-05,9605130.189011615,10336909.182411615,0.0,8,0.00015779997857201522
2018-09-06,9564956.020111611,10336909.182411615,0.0,8,-0.004182574115024873
2018-09-07,9552959.417281114,10891430.599881114,7233.6102305,8,-0.0012542245678153208
2018-09-10,9543412.176681114,10891430.599881114,0.0,8,-0.0009994013564769144
2018-09-11,9539537.979681114,10891430.599881114,0.0,8,-0.0004059551162913788
2018-09-12,9546406.836981114,10891430.599881114,0.0,8,0.0007200408777270351
2018-09-13,9522812.966681115,10891430.599881114,0.0,8,-0.0024714922276934947
2018-09-14,9531789.121179417,8179843.620079416,2708.8781017,8,0.0009425948540318085
2018-09-17,9536270.860179415,8179843.620079416,0.0,8,0.0004701886438129854
2018-09-18,9545849.321379416,8179843.620079416,0.0,8,0.0010044241968836243
2018-09-19,9556082.717579413,8179843.620079416,0.0,8,0.0010720257418141976
2018-09-20,9563904.982179414,8179843.620079416,0.0,8,0.0008185639274147505
2018-09-21,9554603.440059714,10133142.402559716,4037.7720197,8,-0.000972567391356538
2018-09-24,9557719.211459715,10133142.402559716,0.0,8,0.00032610159276069695
2018-09-25,9556648.005059717,10133142.402559716,0.0,8,-0.00011207761771381275
2018-09-26,9551997.791159716,10133142.402559716,0.0,8,-0.00048659466138545326
2018-09-27,9560918.001759715,10133142.402559716,0.0,8,0.0009338581095836851
2018-09-28,9563091.704577114,10976639.904977115,3337.6879826000004,8,0.00022735294006270834
2018-10-01,9549213.574677115,10976639.904977115,0.0,8,-0.0014512179040756523
2018-10-02,9554449.779477116,10976639.904977115,0.0,8,0.0005483388510532095
2018-10-03,9573558.182677116,10976639.904977115,0.0,8,0.001999948049446587
2018-10-04,9567777.904577117,10976639.904977115,0.0,8,-0.0006037753142251745
2018-10-05,9566011.073261514,8239646.9410615135,4476.1723156,8,-0.00018466475008349637
2018-10-08,9572005.255361514,8239646.9410615135,0.0,8,0.0006266124985736532
2018-10-09,9590972.700261515,8239646.9410615135,0.0,8,0.0019815539580252395
2018-10-10,9587088.849661512,8239646.9410615135,0.0,8,-0.0004049485616716142
2018-10-11,9610238.831861516,8239646.9410615135,0.0,8,0.0024147040423874166
2018-10-12,9604443.902061913,8655428.872661913,5999.527999600001,8,-0.0006029953990728254
2018-10-15,9589594.219261913,8655428.872661913,0.0,8,-0.0015461262464985248
2018-10-16,9592577.760461912,8655428.872661913,0.0,8,0.0003111227786891657
2018-10-17,9601656.497761909,8655428.872661913,0.0,8,0.0009464335371267563
2018-10-18,9596074.030261913,8655428.872661913,0.0,8,-0.0005814067084463082
2018-10-19,9593214.947726212,7337110.162826213,3409.3001357000003,8,-0.0002979429427789615
2018-10-22,9596280.512326214,7337110.162826213,0.0,8,0.0003195555000807815
2018-10-23,9579723.476826211,7337110.162826213,0.0,8,-0.0017253596827162543
2018-10-24,9631859.559026213,7337110.162826213,0.0,8,0.0054423368614053835
2018-10-25,9606473.467526212,7337110.162826213,0.0,8,-0.0026356376299331297
2018-10-26,9604784.216681015,4894356.552081013,4261.6563452,8,-0.00017584505395329408
2018-10-29,9600669.425481012,4894356.552081013,0.0,8,-0.00042841058239040386
2018-10-30,9655888.732481014,4894356.552081013,0.0,8,0.005751610075589664
2018-10-31,9621887.018881014,4894356.552081013,0.0,8,-0.0035213448023301286
2018-11-01,9646450.475981012,4894356.552081013,0.0,8,0.002552873158019553
2018-11-02,9638202.65528481,6253294.940484813,5724.9245962,8,-0.0008550109407328144
2018-11-05,9634250.980184814,6253294.940484813,0.0,8,-0.0004100012462209257
2018-11-06,9633487.478484811,6253294.940484813,0.0,8,-7.924868280606567e-05
2018-11-07,9613763.341584815,6253294.940484813,0.0,8,-0.0020474554977154558
2018-11-08,9604220.166484814,6253294.940484813,0.0,8,-0.0009926575848524521
2018-11-09,9590606.021842215,5970683.848642215,5279.0340426,8,-0.001417516925539375
2018-11-12,9596604.776442215,5970683.848642215,0.0,8,0.0006254823299318701
2018-11-13,9616010.712442216,5970683.848642215,0.0,8,0.0020221668446362973
2018-11-14,9640082.589042215,5970683.848642215,0.0,8,0.002503312165496263
2018-11-15,9672454.496542215,5970683.848642215,0.0,8,0.003358052921330623
2018-11-16,9662627.442034615,8276909.786034616,9391.3478076,8,-0.0010159835345944224
2018-11-19,9650683.481734617,8276909.786034616,0.0,8,-0.0012360986048204348
2018-11-20,9636458.448034614,8276909.786034616,0.0,8,-0.0014739923578392933
2018-11-21,9652569.484034615,8276909.786034616,0.0,8,0.001671883512690986
2018-11-22,9632300.925834617,8276909.786034616,0.0,8,-0.002099809613753334
2018-11-23,9652132.249000115,7469202.954100115,5049.7274345000005,8,0.0020588355075483733
2018-11-26,9632119.082700118,7469202.954100115,0.0,8,-0.0020734450983169728
2018-11-27,9640758.307800118,7469202.954100115,0.0,8,0.0008969184273808217
2018-11-28,9626877.122100113,7469202.954100115,0.0,8,-0.0014398437609181025
2018-11-29,9641270.695600113,7469202.954100115,0.0,8,0.0014951446162074777
2018-11-30,9621463.776042417,7257259.258542415,4586.608457699999,8,-0.002054388906094662
2018-12-03,9638283.950942412,7257259.258542415,0.0,8,0.0017481929248517325
2018-12-04,9662789.909442414,7257259.258542415,0.0,8,0.0025425644881116316
2018-12-05,9648392.195942415,7257259.258542415,0.0,8,-0.0014900161997654093
2018-12-06,9650689.683942415,7257259.258542415,0.0,8,0.00023812133185940887
2018-12-07,9628792.413713513,6664840.126213514,1900.6574289,8,-0.002268985009987068
2018-12-10,9629415.693513516,6664840.126213514,0.0,8,6.473083780633715e-05
2018-12-11,9631787.536513513,6664840.126213514,0.0,8,0.0002463122452585065
2018-12-12,9633104.118813517,6664840.126213514,0.0,8,0.00013669137686145305
2018-12-13,9648620.633713515,6664840.126213514,0.0,8,0.0016107492152706016
2018-12-14,9635936.370089017,6747890.674989016,6009.9745245,8,-0.0013146193747298751
2018-12-17,9675078.317889014,6747890.674989016,0.0,8,0.004062080351785902
2018-12-18,9683378.695489012,6747890.674989016,0.0,8,0.0008579132206765205
2018-12-19,9648756.710889015,6747890.674989016,0.0,8,-0.0035754033471937507
2018-12-20,9660922.068589017,6747890.674989016,0.0,8,0.0012608212710216726
2018-12-21,9656947.203919115,6359270.922319115,4500.5233699,8,-0.0004114374012834654
2018-12-24,9671229.303719116,6359270.922319115,0.0,8,0.0014789456231267817
2018-12-25,9676836.720519112,6359270.922319115,0.0,8,0.0005798039343187789
2018-12-26,9629006.077219116,6359270.922319115,0.0,8,-0.004942797391483844
2018-12-27,9646666.713819113,6359270.922319115,0.0,8,0.0018341079503292335
2018-12-28,9651076.066906417,7342324.095206415,4390.563412699999,8,0.00045708566680224827
2018-12-31,9636804.611506416,7342324.095206415,0.0,8,-0.0014787424014756079
2019-01-01,9623599.221306415,7342324.095206415,0.0,8,-0.0013703079736858692
2019-01-02,9622009.745206416,7342324.095206415,0.0,8,-0.00016516441130265402
2019-01-03,9637859.935106413,7342324.095206415,0.0,8,0.0016472847481674435
2019-01-04,9589170.606563916,5199833.525063916,4032.8516425000003,8,-0.005051881732078711
2019-01-07,9581623.728663918,5199833.525063916,0.0,8,-0.0007870209228348912
2019-01-08,9573250.680963915,5199833.525063916,0.0,8,-0.0008738652171191852
2019-01-09,9579231.337763915,5199833.525063916,0.0,8,0.0006247258114626675
2019-01-10,9590211.788963916,5199833.525063916,0.0,8,0.0011462768580097205
2019-01-11,9585036.278682215,4596096.9434822155,4400.1426817,8,-0.0005396659005650895
2019-01-14,9584807.841682216,4596096.9434822155,0.0,8,-2.383266931471617e-05
2019-01-15,9578258.770382214,4596096.9434822155,0.0,8,-0.0006832762229745937
2019-01-16,9579959.149482215,4596096.9434822155,0.0,8,0.00017752486550670632
2019-01-17,9555672.529982219,4596096.9434822155,0.0,8,-0.0025351485451071687
2019-01-18,9560832.947115315,4606415.265215315,5320.3875669,8,0.0005400370425949763
2019-01-21,9560876.702615315,4606415.265215315,0.0,8,4.576536400291431e-06
2019-01-22,9568525.178615317,4606415.265215315,0.0,8,0.0007999764287212052
2019-01-23,9570678.368515315,4606415.265215315,0.0,8,0.00022502839881854975
2019-01-24,9569796.933215313,4606415.265215315,0.0,8,-9.209747376959232e-05
2019-01-25,9564957.381555213,3629732.975855215,6155.7508601,8,-0.0005057110086946759
2019-01-28,9582014.829355218,3629732.975855215,0.0,8,0.001783327109527777
2019-01-29,9579765.188455215,3629732.975855215,0.0,8,-0.00023477743878153046
2019-01-30,9634268.161355212,3629732.975855215,0.0,8,0.005689385055667184
2019-01-31,9651444.864755213,3629732.975855215,0.0,8,0.0017828757838502796
2019-02-01,9636859.829477414,4928855.549977414,2832.0908778,8,-0.001511176355683319
2019-02-04,9613601.029377414,4928855.549977414,0.0,8,-0.0024135247903944723
2019-02-05,9598269.735577414,4928855.549977414,0.0,8,-0.0015947503701423393
2019-02-06,9614298.070977416,4928855.549977414,0.0,8,0.0016699192501947735
2019-02-07,9618946.133077415,4928855.549977414,0.0,8,0.0004834530888979671
2019-02-08,9618184.611582415,5789911.925682414,4553.0626950000005,8,-7.916891148618266e-05
2019-02-11,9620981.744882416,5789911.925682414,0.0,8,0.00029081717735301993
